,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
28422,455.0,155,93.79,80,26,76.0,26.0,75.83,25.83,15.63,45.25,6.1825,220.0,7,94.75,63.38666667,31.20666667,17.1575,155,455.0,133.96,1
8689,3050.0,1293,633.52,308,165,226.0,106.0,234.62,99.46,48.73,1.5,-13.175,629.0,21,308.5,84.95333333,25.51,60.875,1359,3230.0,674.4,1
16081,3074.0,1214,457.75,185,75,256.0,97.0,279.45,110.36,41.61,10.25,-0.9,336.0,12,188.75,114.4433333,22.76,35.89,1214,3074.0,763.28,0
36100,465.0,191,600.96,55,23,44.0,14.0,17.22,7.07,22.26,-24.25,-10.295,856.0,28,47.25,20.79,11.42,29.445,196,473.0,623.15,1
37592,4987.0,2041,966.36,240,80,216.0,77.0,155.84,63.78,30.2,48.5,-0.27,1018.0,33,256.5,148.7366667,16.10333333,30.27,2055,5018.0,1005.36,1
13885,6059.0,1284,347.85,441,87,626.0,133.0,757.38,160.5,43.48,-330.5,-4.295,296.0,10,330.5,307.8133333,392.4933333,14.295,1452,6709.0,442.16,1
5771,2824.0,1008,501.98,521,114,328.0,90.0,235.33,84.0,41.83,1346.75,318.925,5.0,13,970.25,239.8633333,738.1133332999998,172.025,1011,2833.0,561.97,1
25576,6231.0,1858,1072.91,203,73,337.0,97.0,346.17,103.22,59.61,-41.5,-4.2,543.0,19,189.5,85.84333333,37.88,34.2,1858,6231.0,1104.91,1
37649,5436.0,2955,819.02,355,202,332.0,182.0,339.75,184.69,51.19,-266.5,-15.7125,491.0,17,266.5,133.2633333,45.45333333,35.7025,2996,5526.0,880.31,1
30268,952.0,548,738.99,65,30,55.0,29.0,36.62,21.08,28.42,3.75,-2.025,6.0,28,66.25,26.93,17.35333333,32.015,552,957.0,738.99,0
4293,5076.0,1875,588.71,961,307,641.0,222.0,423.0,156.25,49.06,-238.0,-21.7425,401.0,13,882.0,342.6066667,451.6766667,57.7225,1879,5085.0,648.69,0
22401,5050.0,2328,553.55,852,389,730.0,326.0,420.83,194.0,46.13,-43.0,-12.1625,141.0,13,838.0,309.3933333,332.2266667,57.9225,2332,5056.0,613.53,1
10264,1859.0,715,885.17,7,1,35.0,14.0,103.28,39.72,49.18,68.5,42.3375,578.0,20,29.5,1.993333333,19.94,44.1025,737,1936.0,970.0,1
19783,3192.0,1125,922.01,190,29,185.0,41.0,93.88,33.09,27.12,19.75,0.0,1143.0,38,196.25,154.7366667,142.8233333,29.99,1138,3250.0,963.66,1
5058,5339.0,3080,704.43,243,132,231.0,117.0,242.68,140.0,32.02,-42.0,-0.105,728.0,24,229.0,117.5233333,41.68666667,30.105,3100,5376.0,756.41,1
37698,2556.0,1363,837.75,184,90,140.0,72.0,91.29,48.68,29.92,-10.75,0.0,300.0,31,180.75,73.21333333,17.86,13.25,1365,2563.0,885.4,0
25885,4679.0,580,805.71,270,37,469.0,58.0,467.9,58.0,80.57,-86.75,-17.0175,341.0,12,240.75,166.3666667,172.75,28.0075,730,5644.0,1181.38,1
19368,2174.0,769,372.31,346,115,362.0,128.0,362.33,128.17,62.05,-26.75,-7.935,213.0,7,336.75,222.21,21.48,54.735,784,2213.0,437.92,1
18786,4625.0,1391,701.08,415,118,290.0,82.0,330.36,99.36,50.08,401.75,36.0575,141.0,15,549.25,83.02333333,49.09,50.5925,1405,4671.0,781.06,0
8758,898.0,326,319.41,103,48,83.0,33.0,99.78,36.22,35.49,-14.75,-0.2475,290.0,10,97.75,53.14666667,25.54333333,35.2375,327,902.0,385.02,0
37736,3047.0,1296,780.21,34,19,110.0,54.0,138.5,58.91,35.46,10.0,0.0,678.0,23,37.0,18.42333333,10.76,30.0,1296,3047.0,811.21,1
17376,1354.0,640,1511.71,173,92,107.0,57.0,56.42,26.67,62.99,66.0,3.22,98.0,26,195.0,80.04,34.35666667,61.31,686,1464.0,1643.06,1
144,4894.0,2550,936.25,312,146,272.0,134.0,222.45,115.91,42.56,-128.75,-17.81,679.0,23,268.75,118.67333329999998,31.87666667,51.05,2559,4911.0,973.09,0
38115,2771.0,1191,167.67,578,173,462.0,199.0,461.83,198.5,27.95,330.25,0.0,192.0,7,687.75,184.0166667,175.52,39.99,1197,2778.0,217.65,0
12650,2243.0,648,282.23,196,77,194.0,71.0,224.3,64.8,28.22,-16.25,0.0,326.0,11,190.25,90.88666667,79.26333333,29.99,648,2243.0,282.23,0
36139,468.0,248,350.0,19,13,20.0,12.0,23.4,12.4,17.5,-3.5,0.0,634.0,21,17.5,8.966666667,4.36,16.99,251,473.0,367.56,0
23314,390.0,116,88.82,35,17,65.0,19.0,65.0,19.33,14.8,-20.0,-0.3375,208.0,7,28.0,21.02666667,10.11,10.3375,116,390.0,298.97,0
20462,2985.0,1191,180.12,201,85,231.0,99.0,229.62,91.62,13.86,-23.75,-6.3,418.0,14,192.75,75.97333333,65.39,16.3,1216,3041.0,190.12,0
7654,1053.0,234,337.87,122,24,104.0,22.0,105.3,23.4,33.79,-31.25,-1.125,334.0,11,111.25,0.0,0.0,31.125,240,1103.0,414.91,1
1629,3618.0,1255,667.78,187,59,298.0,94.0,278.31,96.54,51.37,-113.0,0.0,427.0,15,149.0,75.33666667,21.66333333,49.99,1255,3618.0,747.76,1
1095,1330.0,687,736.54,47,36,58.0,34.0,60.45,31.23,33.48,4.25,0.0,698.0,24,48.75,12.97333333,18.26333333,32.49,731,1399.0,788.94,1
7774,5944.0,1185,673.37,564,100,535.0,98.0,457.23,91.15,51.8,248.5,107.7125,180.0,14,646.5,523.4066667,362.14,78.2175,1185,5944.0,753.35,1
6737,6211.0,1766,1316.83,367,85,257.0,62.0,188.21,53.52,39.9,42.5,-1.195,347.0,35,381.5,278.9066667,111.3,40.555,1789,6248.0,1373.87,0
5184,2264.0,577,393.93,336,79,265.0,69.0,251.56,64.11,43.77,-95.25,-2.025,307.0,11,304.25,160.77,92.97666667,45.095,578,2273.0,464.62,1
8986,1038.0,554,511.99,28,17,51.0,28.0,69.2,36.93,34.13,23.0,-0.495,675.0,23,36.0,15.85333333,6.373333333,34.735,623,1394.0,557.12,0
23466,3670.0,947,318.09,468,121,612.0,158.0,611.67,157.83,53.02,-10.25,0.0,193.0,7,464.25,382.3533333,352.63,34.99,952,3680.0,362.11,0
1219,2402.0,1117,450.8,198,95,170.0,75.0,184.77,85.92,34.68,-64.75,-0.495,418.0,14,176.75,71.26666667,40.73666667,35.485,1160,2526.0,526.26,0
271,684.0,441,471.87,53,36,54.0,36.0,68.4,44.1,47.19,-12.25,-0.1125,332.0,11,49.25,0.0,0.0,50.1025,446,691.0,601.85,1
25938,4294.0,1662,1159.33,136,65,101.0,44.0,195.18,75.55,52.7,15.75,2.9175,707.0,23,141.25,46.82666667,7.536666667,55.9925,1677,4330.0,1213.31,1
22668,1181.0,665,651.8,13,6,11.0,5.0,40.72,22.93,22.48,9.5,0.0,953.0,32,16.5,5.506666667,0.0,10.0,676,1199.0,676.79,0
356,2146.0,695,370.67,104,34,181.0,53.0,178.83,57.92,30.89,128.75,-0.5175,400.0,13,147.25,98.32666667,59.71,30.5075,701,2159.0,430.65,0
34080,5589.0,917,584.99,670,89,705.0,91.0,558.9,91.7,58.5,-343.25,-29.95,309.0,11,555.25,474.8666667,292.9066667,64.94,929,5613.0,650.6,1
40173,4284.0,584,257.07,667,91,636.0,86.0,612.0,83.43,36.72,-346.0,-1.91,246.0,8,552.0,524.5,379.4766667,36.9,586,4328.0,322.68,0
36170,5781.0,2556,807.61,743,327,468.0,213.0,444.69,196.62,62.12,-145.75,-1.2375,410.0,14,694.75,319.8633333,267.4,54.2075,2561,5789.0,867.59,1
29771,1167.0,773,585.66,70,45,67.0,42.0,58.35,38.65,29.28,-29.75,0.0,311.0,21,59.75,23.23333333,4.683333333,30.0,774,1170.0,616.66,1
28071,5500.0,2166,818.85,138,34,133.0,29.0,305.56,120.33,45.49,-77.25,0.0,560.0,19,112.25,135.3266667,98.57666667,39.99,2166,5500.0,1111.08,0
11518,805.0,432,636.39,32,18,27.0,17.0,30.96,16.62,24.48,-3.25,1.17,223.0,27,31.25,7.21,5.863333333,10.78,436,809.0,655.0,0
35464,4308.0,595,186.16,406,62,318.0,51.0,331.38,45.77,14.32,-20.0,0.4225,407.0,14,399.0,371.1966667,156.74333330000005,13.8675,595,4308.0,196.16,0
11786,1675.0,539,226.59,305,124,235.0,81.0,239.29,77.0,32.37,73.75,9.47,244.0,8,329.25,0.0,0.0,38.32,539,1675.0,344.56,0
8449,1303.0,561,431.15,35,11,72.0,31.0,100.23,43.15,33.17,-26.5,-0.29,422.0,14,26.5,0.0,0.0,23.53,574,1324.0,494.38,1
36539,567.0,375,464.37,14,11,14.0,10.0,23.63,15.63,19.35,-10.75,-0.15,777.0,26,10.75,4.53,0.0,17.14,390,595.0,502.0,1
18189,338.0,168,963.36,21,11,18.0,8.0,13.52,6.72,38.53,-7.25,0.21,258.0,26,18.25,15.71,4.606666667,30.42,176,360.0,1007.35,0
34222,2176.0,650,382.84,453,122,334.0,97.0,310.86,92.86,54.69,-171.75,-17.64,233.0,8,395.75,0.0,0.0,61.62,654,2180.0,451.82,0
7754,5824.0,2845,1492.72,118,66,107.0,59.0,129.42,63.22,33.17,-9.25,0.7425,704.0,50,115.25,63.01333333,30.79666667,30.2475,2893,5890.0,1539.39,0
34127,4678.0,1922,1131.26,214,110,168.0,92.0,173.26,71.19,41.9,-22.25,1.2425,654.0,28,206.25,98.04333333,83.17,36.9875,1939,4728.0,1175.86,1
10389,4760.0,1809,131.31,437,176,430.0,179.0,528.89,201.0,14.59,194.75,4.95,306.0,11,502.25,243.9133333,108.5833333,15.94,2032,5367.0,183.0,0
23545,1710.0,160,377.3,155,16,154.0,14.0,142.5,13.33,31.44,3.25,1.2375,414.0,14,155.75,138.78,110.0966667,30.7325,167,1784.0,437.28,0
29736,3362.0,701,726.58,188,45,186.0,48.0,176.95,36.89,38.24,186.75,1.7625,610.0,21,250.25,181.2266667,123.2133333,43.8775,743,3470.0,778.05,1
7950,2282.0,169,242.62,255,20,299.0,20.0,285.25,21.13,30.33,-4.5,0.0,346.0,11,253.5,0.0,0.0,29.99,198,2478.0,272.61,1
33055,5469.0,2275,826.94,502,211,452.0,193.0,546.9,227.5,82.69,180.5,7.875,196.0,12,562.5,300.65,131.5366667,76.615,2381,5785.0,970.93,1
30046,1478.0,512,615.77,155,53,110.0,42.0,147.8,51.2,61.58,-34.75,-0.195,315.0,11,143.75,40.15666667,40.42,60.185,518,1485.0,701.65,1
22701,2289.0,1001,319.38,336,135,341.0,145.0,327.0,143.0,45.63,-244.75,-52.2675,159.0,8,254.75,65.36666667,47.09,29.6075,1002,2290.0,379.36,0
134,1356.0,760,133.24,135,80,156.0,89.0,135.6,76.0,13.32,34.5,3.2175,337.0,12,146.5,66.52,7.863333333,12.7225,768,1368.0,133.24,0
25965,1166.0,712,518.94,134,90,109.0,72.0,97.17,59.33,43.25,419.25,86.7275,400.0,13,273.75,65.87,63.18666667,64.9925,723,1181.0,549.31,1
12372,4852.0,2714,1103.41,255,109,190.0,96.0,167.31,93.59,38.05,-6.75,-18.3325,230.0,31,252.75,91.36333333,16.65,57.0025,2798,4981.0,1157.26,1
8979,4255.0,1616,496.62,230,75,227.0,74.0,236.39,89.78,27.59,-63.25,-0.5025,571.0,19,209.25,124.39333329999998,43.19,29.0025,1634,4286.0,528.62,0
4730,1140.0,753,425.68,92,59,102.0,67.0,81.43,53.79,30.41,38.25,-0.3225,314.0,15,104.75,32.31,5.92,30.6125,753,1140.0,485.66,0
31560,2546.0,794,741.41,100,37,130.0,47.0,181.86,56.71,52.96,-39.25,-0.345,690.0,23,87.25,31.45333333,5.97,53.595,819,2629.0,803.99,1
5188,2243.0,986,340.86,255,118,280.0,126.0,320.43,140.86,48.69,77.0,13.8,233.0,8,281.0,68.24666667,44.53666667,40.39,1000,2280.0,376.48,0
29058,194.0,61,242.62,14,5,26.0,8.0,24.25,7.63,30.33,75.25,0.0,268.0,9,38.75,11.49333333,4.95,29.99,61,194.0,303.14,1
16601,5492.0,1954,864.98,1019,384,915.0,326.0,915.33,325.67,144.16,175.0,-13.5475,125.0,7,1077.0,492.68333330000013,107.4033333,117.8975,1966,5518.0,930.59,0
22620,5736.0,1892,922.53,663,240,612.0,213.0,573.6,189.2,92.25,-166.5,-36.0275,328.0,11,607.5,0.0,0.0,87.2975,1898,5745.0,1002.51,1
28229,4117.0,1522,721.66,324,140,413.0,152.0,457.44,169.11,80.18,-10.0,0.0,321.0,11,321.0,0.0,0.0,84.99,1536,4149.0,826.64,1
7614,5687.0,2391,1098.93,323,112,274.0,106.0,236.96,99.63,45.79,13.0,-0.38,769.0,25,327.0,163.93333330000004,45.55666667,46.12,2453,5782.0,1166.8,0
39946,5794.0,2259,1289.42,272,101,288.0,96.0,275.9,107.57,61.4,-143.75,-47.7325,155.0,23,223.75,46.22,20.17,45.3925,2343,5925.0,1356.99,0
19156,2969.0,839,317.23,480,135,433.0,119.0,371.13,104.88,39.65,-52.0,-2.1,195.0,10,463.0,246.22,241.54,41.09,850,2990.0,517.64,0
19756,3860.0,1555,1357.36,22,3,17.0,4.0,227.06,91.47,79.84,-7.25,0.0,542.0,18,19.25,18.15333333,2.503333333,29.99,1558,3866.0,1739.39,0
36838,2382.0,946,253.66,590,204,387.0,151.0,340.29,135.14,36.24,186.25,2.1975,271.0,9,651.75,230.76,365.4266667,37.7925,982,2447.0,425.49,0
33053,3405.0,615,169.6,263,46,192.0,32.0,227.0,41.0,11.31,-197.5,-1.575,504.0,17,197.5,181.24,92.27333333,11.075,657,3605.0,169.6,1
4104,2627.0,1589,912.02,209,120,202.0,114.0,164.19,99.31,57.0,7.75,-0.54,533.0,18,211.25,82.84666667,21.29333333,60.53,1608,2660.0,948.7,0
8746,1395.0,521,105.88,40,17,25.0,11.0,139.5,52.1,10.59,-14.5,-0.2475,329.0,11,35.5,29.04666667,10.80666667,10.2475,521,1395.0,151.05,0
34496,3097.0,1420,333.13,248,145,268.0,137.0,281.55,129.09,30.28,200.75,4.05,254.0,12,315.25,172.81,123.9866667,31.34,1436,3142.0,393.11,1
40107,2727.0,1273,815.0,132,59,122.0,57.0,118.57,55.35,35.43,86.5,17.0625,745.0,25,160.5,99.43666667,60.87666667,36.4975,1277,2736.0,847.99,0
32415,327.0,127,424.09,20,7,25.0,10.0,25.15,9.77,32.62,-2.75,-0.0825,423.0,14,18.75,14.37666667,10.11,30.3225,129,329.0,484.07,1
8555,6469.0,1336,506.29,546,115,621.0,130.0,646.9,133.6,50.63,-144.0,0.2925,328.0,11,498.0,329.9233333,276.2366667,50.6875,1338,6517.0,536.27,1
33531,1227.0,798,313.12,82,56,121.0,79.0,122.7,79.8,31.31,156.25,1.4625,321.0,11,133.75,24.91333333,24.04666667,30.4775,798,1227.0,428.47,1
21617,4925.0,1844,458.96,756,274,597.0,223.0,492.5,184.4,45.9,-83.25,-8.45,328.0,11,728.25,298.49,233.69,56.5,1846,4928.0,524.57,1
17822,685.0,270,284.75,93,41,78.0,35.0,85.63,33.75,35.59,-30.0,0.0,262.0,9,83.0,62.11333333,44.97,34.99,270,685.0,350.36,0
26600,5904.0,1721,866.93,404,134,301.0,105.0,256.7,74.83,37.69,-271.0,-25.005,729.0,24,314.0,241.52,76.23666667,55.005,1736,5948.0,920.14,0
22516,1544.0,567,528.52,145,50,257.0,95.0,257.33,94.5,88.09,1.0,-22.09333333,80.0,10,196.0,63.54333333,36.74,69.01333333,624,1725.0,557.45,1
10781,3087.0,2159,572.59,55,35,87.0,59.0,205.8,143.93,38.17,-41.0,0.0,483.0,16,41.0,13.37,1.3666666669999998,29.99,2181,3121.0,632.57,1
11634,2146.0,878,1325.11,148,71,119.0,53.0,85.84,35.12,53.0,43.5,-0.495,809.0,27,162.5,54.08333333,24.05,53.735,888,2167.0,1387.22,0
37625,5920.0,2578,1163.99,409,145,388.0,141.0,269.09,117.18,52.91,46.5,-0.45,267.0,23,424.5,229.2566667,86.27333333,53.69,2601,5954.0,1224.11,1
3358,2624.0,1131,801.41,127,56,124.0,58.0,119.27,51.41,36.43,-66.25,-3.7625,675.0,23,105.25,58.27666667,14.67666667,37.0025,1136,2629.0,837.86,0
25586,1.0,1,303.24,0,0,0.0,0.0,0.1,0.1,30.32,0.0,-0.27,337.0,11,0.0,0.0,0.0,30.27,2,2.0,333.24,1
33122,4209.0,1303,712.74,50,19,196.0,60.0,382.64,118.45,64.79,0.0,14.465,361.0,12,50.0,39.16,12.86333333,37.505,1308,4217.0,772.72,1
28799,4334.0,1101,631.41,165,52,307.0,81.0,254.94,64.76,37.14,-78.5,0.0,547.0,18,138.5,142.50666669999995,84.32666667,29.99,1113,4384.0,691.39,0
25,2398.0,701,650.76,272,81,232.0,67.0,184.46,53.92,50.06,-127.0,-0.495,408.0,14,230.0,0.0,0.0,48.485,706,2409.0,734.74,0
16177,188.0,100,340.75,8,5,8.0,5.0,9.89,5.26,17.93,-1.5,0.0,623.0,21,7.5,2.353333333,2.793333333,16.99,100,188.0,358.29,0
32185,5467.0,1891,383.36,459,161,450.0,160.0,455.58,157.58,31.95,-344.25,-14.46,376.0,13,344.25,199.6733333,76.44333333,24.46,1892,5468.0,423.35,1
24781,5342.0,1962,1330.77,99,55,158.0,79.0,178.07,65.4,44.36,36.25,0.0,936.0,31,110.75,47.08666667,19.82666667,29.99,2022,5488.0,1398.84,0
17813,5023.0,2826,916.06,284,159,333.0,177.0,334.87,188.4,61.07,151.25,63.6825,161.0,16,334.75,120.6833333,15.25666667,78.5375,2835,5035.0,971.23,0
16960,838.0,376,132.22,134,55,103.0,48.0,83.8,37.6,13.22,-32.0,-1.335,366.0,12,123.0,54.74666667,22.27333333,11.635,431,946.0,182.23,1
30543,3016.0,982,394.1,208,66,205.0,66.0,251.33,81.83,32.84,23.5,0.0,308.0,13,215.5,138.3233333,75.48666667,29.99,989,3030.0,454.08,0
2371,1044.0,357,411.84,181,52,152.0,48.0,104.4,35.7,41.18,-135.5,-0.6525,296.0,11,135.5,121.5233333,62.63666667,34.6425,357,1044.0,475.82,1
23219,285.0,101,514.29,6,4,18.0,6.0,16.76,5.94,30.25,2.5,0.0,530.0,18,6.5,1.306666667,0.0,30.0,104,289.0,574.28,0
2194,3761.0,1516,546.89,525,191,488.0,191.0,470.13,189.5,68.36,261.25,2.49,281.0,9,611.75,323.9966667,182.6966667,70.14,1524,3779.0,627.77,0
38865,1933.0,770,138.45,155,66,181.0,75.0,193.3,77.0,13.85,-116.25,-8.4725,325.0,11,116.25,47.16333333,18.7,18.4725,774,1945.0,178.62,0
35597,4524.0,1655,1689.54,180,75,215.0,78.0,215.43,78.81,80.45,73.25,-0.345,73.0,22,204.75,112.12333329999998,69.88,85.325,1670,4568.0,1749.22,1
2885,6631.0,1436,321.95,777,186,715.0,179.0,736.78,159.56,35.77,204.5,0.0,299.0,11,845.5,529.26,541.4733332999998,34.99,1462,6738.0,387.56,0
14485,2769.0,1260,585.28,186,67,128.0,38.0,197.79,90.0,41.81,-52.75,-2.395,473.0,16,168.75,63.96333333,11.22,34.885,1261,2770.0,651.95,0
26936,919.0,261,419.34,55,15,83.0,25.0,35.35,10.04,16.13,50.0,0.0,844.0,28,72.0,54.65333333,40.09333333,29.99,268,930.0,426.57,1
21687,831.0,338,861.89,66,22,47.0,16.0,30.78,12.52,31.92,-38.75,-13.6075,909.0,30,52.75,38.29,26.99,33.5975,385,955.0,918.32,0
39541,3678.0,894,591.54,421,102,380.0,92.0,262.71,63.86,42.25,-98.0,-16.7275,458.0,15,388.0,177.94666669999995,160.14333330000005,56.7175,909,3720.0,621.52,0
22163,2577.0,1021,870.63,146,45,153.0,46.0,95.44,37.81,32.25,-102.5,-5.5125,1094.0,36,111.5,52.12666667,16.93333333,35.5125,1040,2603.0,900.63,1
35472,2412.0,815,693.03,286,85,221.0,65.0,201.0,67.92,57.75,-23.0,19.585,340.0,14,278.0,151.81666669999996,68.73333333,52.405,827,2457.0,798.02,1
9572,2494.0,1612,266.11,346,187,333.0,212.0,356.29,230.29,38.02,-259.75,-23.6425,227.0,8,259.75,193.8633333,157.5166667,23.6425,1615,2513.0,336.72,0
22012,3283.0,403,397.26,133,20,186.0,29.0,328.3,40.3,39.73,-99.5,0.0,321.0,11,99.5,58.62,21.86333333,34.99,413,3300.0,462.87,1
13903,1491.0,742,283.08,212,109,249.0,124.0,248.5,123.67,47.18,-80.75,-6.3,199.0,7,184.75,78.62,8.756666667000001,36.29,742,1491.0,348.6,1
24768,3878.0,1158,617.76,657,176,461.0,141.0,352.55,105.27,56.16,-46.5,-0.0475,356.0,12,641.5,368.4666667,246.6066667,56.0175,1165,3891.0,651.74,0
11185,3836.0,1938,840.97,209,117,174.0,96.0,174.36,88.09,38.23,-90.0,-0.42,682.0,23,179.0,145.19666669999995,63.37666667,35.41,1951,3856.0,874.83,1
25245,3751.0,1652,1025.92,353,171,323.0,153.0,312.58,137.67,85.49,33.75,0.0,129.0,13,364.25,157.35,79.39333333,88.99,1657,3765.0,1141.86,0
24806,1648.0,343,303.14,129,52,111.0,35.0,164.8,34.3,30.31,28.75,-0.27,340.0,11,138.25,112.0066667,82.46666667,30.26,343,1648.0,363.12,1
39963,3332.0,951,509.5,298,66,269.0,66.0,256.31,73.15,39.19,114.75,-1.26,6.0,14,336.25,0.0,0.0,41.25,956,3341.0,569.48,0
2162,1267.0,361,571.09,97,17,80.0,18.0,115.18,32.82,51.92,615.75,35.925,5.0,12,302.25,211.4933333,90.63333333,48.095,369,1287.0,655.07,1
20770,4267.0,1094,1771.53,106,20,64.0,13.0,125.5,32.18,52.1,-27.5,-7.295,45.0,36,96.5,56.51333333,12.99333333,61.475,1122,4396.0,1869.59,0
10867,2641.0,743,120.83,376,113,346.0,96.0,264.1,74.3,12.08,-57.5,-1.1775,321.0,11,356.5,234.53,107.49,12.4575,746,2645.0,166.0,0
8246,2517.0,996,612.65,74,35,60.0,29.0,104.88,41.5,25.53,69.0,0.7425,782.0,26,97.0,56.99,32.09,35.2375,1036,2689.0,640.99,0
35329,3138.0,1097,595.21,173,63,219.0,74.0,196.13,68.56,37.2,97.25,13.3525,513.0,17,205.75,103.0133333,42.67666667,49.0875,1109,3197.0,635.56,0
12265,1572.0,466,339.08,197,45,161.0,41.0,174.67,51.78,37.68,-31.75,2.34,304.0,10,186.75,0.0,0.0,39.77,472,1587.0,404.06,0
10386,2160.0,470,622.48,111,23,157.0,36.0,127.06,27.65,36.62,-30.75,-4.515,551.0,19,100.75,98.89333333,54.20333333,34.505,475,2173.0,674.46,0
30152,3129.0,1285,493.33,264,97,206.0,78.0,173.83,71.39,27.41,-33.0,-0.27,135.0,19,253.0,100.6633333,68.97,30.27,1287,3132.0,525.33,0
21362,2934.0,725,367.3,681,166,489.0,121.0,489.0,120.83,61.22,-53.25,-20.5775,147.0,19,663.25,366.24,311.6466667,67.5675,794,3145.0,420.78,0
32640,2337.0,1204,763.17,82,42,78.0,45.0,101.61,52.35,33.18,27.0,-0.51,852.0,28,88.0,45.99666667,7.656666667,30.5,1225,2379.0,793.16,0
1082,2367.0,1279,393.69,161,99,179.0,104.0,182.08,98.38,30.28,30.75,0.0,626.0,21,171.25,61.37333333,29.45333333,30.0,1440,2662.0,423.69,1
236,4345.0,1967,913.08,179,89,194.0,81.0,173.8,78.68,36.52,16.75,0.495,732.0,26,184.25,64.93333333,42.74333333,30.485,1990,4400.0,958.37,0
16891,2427.0,276,366.29,414,59,405.0,46.0,404.5,46.0,61.05,114.25,-7.6475,227.0,7,451.75,397.41,167.4133333,58.5375,280,2478.0,446.27,1
700,5720.0,2357,847.15,325,127,357.0,136.0,260.0,107.14,38.51,-64.25,-12.885,679.0,23,303.25,147.0733333,30.70333333,45.855,2370,5737.0,879.15,1
34416,2845.0,1093,370.03,267,106,260.0,92.0,284.5,109.3,37.0,-56.75,0.0,320.0,11,247.75,205.08,91.66333333,34.99,1101,2874.0,455.91,1
39343,1284.0,563,72.47,246,110,193.0,84.0,183.43,80.43,10.35,120.5,3.1625,274.0,9,286.5,121.74666670000002,51.65333333,11.6375,599,1392.0,122.46,0
31060,5283.0,1656,303.84,754,293,881.0,276.0,880.5,276.0,50.64,4.75,-0.3,17.0,7,755.25,284.1666667,191.91,50.29,1656,5283.0,389.72,0
8323,295.0,133,975.25,36,14,35.0,14.0,29.5,13.3,97.53,-11.0,0.0,333.0,11,32.0,24.23666667,4.276666667,102.99,135,299.0,1089.23,1
946,2579.0,738,454.43,171,48,187.0,52.0,171.93,49.2,30.3,147.25,0.0,498.0,17,219.75,101.8366667,39.62,29.99,788,2752.0,567.7,0
37315,2973.0,743,164.3,409,107,427.0,103.0,424.71,106.14,23.47,130.25,9.5575,245.0,8,452.75,307.42,216.6933333,32.3425,743,2973.0,233.95,0
1846,2239.0,988,654.17,183,64,146.0,57.0,111.95,49.4,32.71,50.5,4.505,632.0,21,199.5,50.13666667,7.01,36.625,989,2241.0,718.02,1
9494,5404.0,2058,1048.2,416,138,365.0,120.0,193.0,73.5,37.44,-0.75,-12.815,131.0,29,415.75,226.9666667,149.18333330000004,48.795,2059,5407.0,1081.09,0
12463,5343.0,2597,412.23,550,270,570.0,276.0,534.3,259.7,41.22,-49.0,-3.63,326.0,11,534.0,155.69,194.34,36.33,2597,5343.0,472.22,1
7982,4387.0,2202,654.21,769,384,731.0,367.0,731.17,367.0,109.04,-354.5,-1.8375,196.0,7,650.5,226.0833333,104.3066667,71.8275,2310,4637.0,701.32,1
3244,5581.0,1673,504.03,482,223,691.0,208.0,558.1,167.3,50.4,87.25,-3.675,309.0,11,510.75,171.5033333,193.85,38.665,1680,5595.0,570.04,1
29468,4951.0,1675,655.25,231,81,326.0,121.0,450.09,152.27,59.57,52.25,-1.4825,277.0,19,248.75,150.13666669999995,124.7433333,55.1025,1810,5406.0,655.25,1
32957,5907.0,2042,1662.88,183,81,159.0,71.0,190.55,65.87,53.64,-46.0,-17.7425,958.0,32,168.0,85.99333333,31.98333333,47.7325,2058,5940.0,1697.15,1
14758,1893.0,979,384.56,175,113,245.0,138.0,236.63,122.38,48.07,-50.0,-1.5775,267.0,9,158.0,60.08333333,59.42333333,36.9575,979,1893.0,445.08,0
8650,3429.0,1394,594.79,146,72,140.0,63.0,149.09,60.61,25.86,-74.5,-0.2475,740.0,24,121.5,61.67666667,28.40333333,30.2375,1403,3487.0,603.66,1
36843,1237.0,323,537.88,133,29,91.0,21.0,72.76,19.0,31.64,68.25,1.2425,38.0,18,155.75,46.26666667,30.90333333,36.9975,323,1237.0,570.97,1
33359,5818.0,1207,726.84,793,108,666.0,102.0,290.9,60.35,36.34,-86.5,-0.04,315.0,21,764.5,680.67,606.81,40.03,1211,5826.0,758.76,0
16855,861.0,337,244.93,124,48,123.0,49.0,123.0,48.14,34.99,-87.5,-26.2425,235.0,8,94.5,75.42666667,5.626666667,26.2425,341,866.0,315.54,1
4856,3412.0,1488,582.34,347,150,345.0,148.0,310.18,135.27,52.94,-47.5,-2.295,373.0,12,331.5,84.22666667,31.83666667,56.225,1489,3413.0,652.32,1
2583,682.0,226,210.57,92,18,114.0,38.0,113.67,37.67,35.1,-68.75,-26.2425,187.0,7,68.75,42.12666667,27.35666667,26.2425,226,682.0,281.18,1
6244,6001.03,2452,2379.33,213,83,151.0,59.0,146.37,59.8,58.03,157.25,28.26,220.0,42,265.75,105.87666670000002,86.18,52.96,2521,6116.03,2472.89,0
